Name,index_name,altitude_m,Type,Mean vegetation index value,Mean coefficient of variation of vegetation index,Mean standard deviation of the vegetation index,Mean standard deviation of the standard deviation vegetation index,Total amplitude of vegetation index,Total increase changes of vegetation index,Total decrease changes of vegetation index,Total relative vegetation index amplitude (%),Total relative increase change of vegetation index amplitude (%),Total relative decrease change of vegetation index amplitude (%),Number of increase changes vegetation index,Number of decrease changes vegetation index,Roughness of vegetation index dynamics,Concentration of vegetation index changes,Total normalized temporal amplitude relative to index bounds,Normalized temporal roughness relative to index bounds,Spearman correlation between index level and magnitude of temporal change
Glen Ample 3 Bounded,OSAVI,50,Area,0.6608375,0.07741682776699964,0.050179999999999995,0.014514117265614192,0.3022300000000001,0.10084000000000004,0.20139000000000007,0.4614096571672525,0.14140560203247404,0.3200040551347785,2,5,0.5021200000000001,0.20705494795648374,0.6716790884241399,0.706804092631268,0.42857142857142866
Glen Ample 3 Bounded,SIPI2,30,Area,0.91268125,0.028921889213556887,0.02621375,0.008444057821924244,0.18687999999999982,0.06917999999999991,0.11769999999999992,0.20605406140963,0.0745530259921792,0.1315010354174508,3,4,0.2315499999999997,0.16208421188529157,1.1255193691411929,1.443757848134787,0.0
Glen Ample 3 Bounded,SIPI2,50,Area,0.91515375,0.024045223065714653,0.021846249999999998,0.007248408569176704,0.19640000000000024,0.07080000000000009,0.12560000000000016,0.2156007583816752,0.07566349950202796,0.13993725887964722,3,4,0.23512999999999995,0.1499427111634678,1.271316973413179,1.704791175617621,-0.07142857142857144
Glen Ample 4 Edges,GNDVI,30,Area,0.7321150000000001,0.08920423089971885,0.06448875,0.014880369079044088,0.2525099999999999,0.08053999999999994,0.17196999999999996,0.3512325889133238,0.1047774617295145,0.2464551271838093,3,4,0.33411,0.18319901384821358,0.595716875234603,0.41922400974011803,-0.14285714285714288
Glen Ample 4 Edges,GNDVI,50,Area,0.7375125,0.07439229292582261,0.054131250000000006,0.010983627344500414,0.34986000000000006,0.11614000000000002,0.23372000000000004,0.4814031980110778,0.14842919978370864,0.3329739982273692,3,4,0.47467000000000015,0.16344651555079406,0.8700699722840585,0.6912573665643804,0.03571428571428572
Glen Ample 4 Edges,LCI,30,Area,0.38669125000000004,0.20469144555506516,0.07750750000000001,0.024077430896410616,0.30341,0.09444000000000002,0.20897,0.8223695946544816,0.22717317913744067,0.5951964155170409,3,4,0.3897100000000001,0.16109780369194632,0.7570294714530228,0.42479303005723285,-0.39285714285714296
Glen Ample 4 Edges,LCI,50,Area,0.36374375000000003,0.2342966915576326,0.08014625,0.019642608888041615,0.39583,0.13405999999999998,0.26177000000000006,1.3466016396229104,0.38717943832631185,0.9594222012965986,3,4,0.60918,0.2567972340714935,1.1673605547827424,1.576457352713521,-0.642857142857143
Glen Ample 4 Edges,MCARI,30,Area,0.76232,0.3416839474651382,0.2542125,0.03776450553855338,1.3799100000000002,0.6376200000000001,0.74229,1.8603946232355493,0.6734652860541351,1.186929337181414,3,4,2.5188300000000003,0.224862207021025,109.42359607224466,215.23633331842657,0.1785714285714286
Glen Ample 4 Edges,MCARI,50,Area,0.82798875,0.3350105190780591,0.2752925,0.026889510302080897,0.84206,0.3739,0.46816,0.9681332980377102,0.3738056967375799,0.5943276013001303,2,5,1.3749500000000001,0.24418899332693042,-6.2184661424257115,15.026458554706839,0.6071428571428572
Glen Ample 4 Edges,MCARI2,30,Area,0.7033787499999999,0.2637532819870251,0.18214875,0.030221233045422125,0.5028900000000001,0.18137000000000003,0.32152000000000003,0.7344331047767152,0.23542323139802857,0.4990098733786867,3,4,0.90857,0.23674566877496073,1.3270444443005236,1.4808750803996813,0.5714285714285715
Glen Ample 4 Edges,MCARI2,50,Area,0.69983,0.2465344179758372,0.16852499999999998,0.019675160554799613,0.6402399999999999,0.23539999999999994,0.40484,0.9281673409543122,0.29482805948769364,0.6333392814666186,3,4,1.13624,0.20881412566626387,1.8195128295534106,2.091551970478598,0.4642857142857144
Glen Ample 4 Edges,NDRE,30,Area,0.26569875,0.24952796097794477,0.06502,0.020180012034542637,0.25343,0.08465,0.16877999999999999,1.001865092886039,0.2931793826479997,0.7086857102380394,3,4,0.33669,0.16168355227245768,0.8278265338079842,0.6391830970324055,-0.39285714285714296
Glen Ample 4 Edges,NDRE,50,Area,0.24791874999999997,0.28420375210630067,0.06630749999999999,0.014802207123070727,0.31745999999999996,0.11068999999999998,0.20676999999999998,1.6136848760484703,0.4673116495400929,1.1463732265083775,3,4,0.4943600000000001,0.2401636086194771,1.2924994227716735,2.018387804618346,-0.642857142857143
Glen Ample 4 Edges,NDVI,30,Area,0.8616025,0.0737377675838399,0.06309375,0.015847412531027623,0.08993999999999991,0.013769999999999949,0.07616999999999996,0.10655630669305441,0.015628414949705377,0.09092789174334903,2,5,0.08533999999999964,0.21748474720057728,0.20673399169565917,0.17660376990655152,-0.5
Glen Ample 4 Edges,NDVI,50,Area,0.8573725,0.06573865739765664,0.055978749999999994,0.014646657773313728,0.13290999999999997,0.03442999999999996,0.09848000000000001,0.15645196387292418,0.038870391993141774,0.11758157187978241,2,5,0.18454999999999977,0.21883678444466348,0.4190626507202066,0.6559370679310628,-0.5714285714285715
Glen Ample 4 Edges,OSAVI,30,Area,0.63226,0.15401822228614442,0.09609000000000001,0.019914238983343404,0.2951499999999999,0.10429,0.19085999999999992,0.47178895830113066,0.15324440425011876,0.3185445540510119,3,4,0.5405200000000002,0.2411474487212938,0.6460619935905226,0.5949757115554746,0.5714285714285715
Glen Ample 4 Edges,OSAVI,50,Area,0.63466,0.13930482454515808,0.08699375,0.015325577069069863,0.3650899999999998,0.1307299999999999,0.2343599999999999,0.57829840713487,0.1885403309938763,0.3897580761409938,2,5,0.6361899999999998,0.203275940883084,0.8162616645781791,0.7677111764383694,0.5357142857142858
Glen Ample 4 Edges,SIPI2,30,Area,0.9119900000000001,0.030969637576969453,0.0281025,0.008260912696029936,0.15433999999999992,0.06057999999999997,0.09375999999999995,0.16933961386048785,0.06507640442137878,0.10426320943910908,3,4,0.20953999999999973,0.16287386660776923,1.0049567505037291,1.4110752826764834,0.42857142857142866
Glen Ample 4 Edges,SIPI2,50,Area,0.9183675,0.02601908535277328,0.023772500000000002,0.006815091970870868,0.1891600000000001,0.06902000000000008,0.12014000000000002,0.20683670458030654,0.07357611993904764,0.1332605846412589,3,4,0.22619000000000022,0.15252018908896894,1.268740922955517,1.687404811428463,0.0
